ano,periodo,cursoNome,cursoCodigo,turno,polo,ingressantes,cancelados
2010,1,Engenharia de Petróleo,3601014000,Integral,Cidade Universitária,30,11
2010,1,Engenharia de Produção,3601010700,Integral,Cidade Universitária,43,19
2010,1,Engenharia Elétrica,3601011500,Integral,Cidade Universitária,53,26
2010,1,Engenharia Elétrica: Ênfase em Eletrônica,3601010300,Integral,Cidade Universitária,0,4
2010,1,Engenharia Eletrônica e de Computação,3601010900,Integral,Cidade Universitária,47,25
2010,1,Engenharia Mecânica,3601010400,Integral,Cidade Universitária,61,22
2010,1,Engenharia Metalúrgica,3601010500,Integral,Cidade Universitária,31,11
2010,1,Engenharia Naval,3601010600,Integral,Cidade Universitária,0,4
2010,1,Engenharia Naval e Oceânica,3601011600,Integral,Cidade Universitária,35,2
2010,1,Engenharia Nuclear,3601011700,Integral,Cidade Universitária,19,2
2010,1,Engenharia Química,3602010100,Integral,Cidade Universitária,63,20
2010,1,Escola de Química (Ciclo Básico),3602010000,Integral,Cidade Universitária,0,14
2010,1,Escultura,3202030000,Integral,Cidade Universitária,15,6
2010,1,Estatística,3101040000,Integral,Cidade Universitária,4,3
2010,1,Estatística,3101060200,Integral,Cidade Universitária,11,3
2010,1,Farmácia,3503020000,Integral,Cidade Universitária,74,1
2010,1,Farmácia - Farm Bioq: Análises Clínicas,3503010201,Integral,Cidade Universitária,0,14
2010,1,Farmácia - Farmacêutico,3503010000,Integral,Cidade Universitária,0,9
2010,1,Farmácia - Farmacêutico Industrial,3503010100,Integral,Cidade Universitária,0,9
2010,1,Farmácia - M,3803030000,Noite,Campus UFRJ - Macaé,26,2
2010,1,Filosofia,3301020100,Integral,LARGO SÃO FRANCISCO,0,32
2010,1,Filosofia,3301020200,Integral,Instituto de Filosofia e Ciências Sociais,25,1
2010,1,Filosofia (Básico),3301020000,Integral,Instituto de Filosofia e Ciências Sociais,42,5
2010,1,Física,3103010100,Integral,Cidade Universitária,32,23
2010,1,Física - Habilitação: Física Médica,3103010300,Integral,Cidade Universitária,0,3
2010,1,Fisioterapia,3501020000,Integral,Cidade Universitária,45,7
2010,1,Fonoaudiologia,3501030000,Integral,Cidade Universitária,44,8
2010,1,Formação de Psicólogo,3302010200,Integral,Praia Vermelha,0,2
2010,1,Geografia,3105010100,Integral,Cidade Universitária,45,8
2010,1,Geografia,3105010100,Noite,Cidade Universitária,0,3
2010,1,Geologia,3105030000,Integral,Cidade Universitária,31,3
2010,1,Gestão Pública Desenv Econômico e Social,3471010000,Tarde e Noite,Cidade Universitária,50,0
2010,1,Gravura,3202010000,Integral,Cidade Universitária,17,7
2010,1,História,3301030100,Integral,Instituto de História,1,0
2010,1,História,3301030100,Integral,LARGO SÃO FRANCISCO,45,24
2010,1,História,3301030100,Noite,LARGO SÃO FRANCISCO,41,18
2010,1,História,3309010000,Integral,Instituto de História,0,2
2010,1,História,3309010000,Noite,Instituto de História,0,3
2010,1,História da Arte,3202090000,Integral,Cidade Universitária,35,0
2010,1,Letras: Português-Alemão (NC),3204011400,Integral,Cidade Universitária,20,0
2010,1,Letras: Português-Árabe (NC),3204011700,Integral,Cidade Universitária,13,0
2010,1,Letras: Português-Espanhol (NC),3204012000,Integral,Cidade Universitária,30,0
2010,1,Letras: Português-Francês (NC),3204012300,Integral,Cidade Universitária,30,0
2010,1,Letras: Português-Grego,3204012700,Integral,Cidade Universitária,1,0
2010,1,Letras: Português-Grego (NC),3204012600,Integral,Cidade Universitária,10,0
2010,1,Letras: Português-Hebraico (NC),3204012900,Integral,Cidade Universitária,15,0
2010,1,Letras: Português-Inglês (NC),3204013200,Integral,Cidade Universitária,60,0
2010,1,Letras: Português-Italiano (NC),3204013500,Integral,Cidade Universitária,20,0
2010,1,Letras: Português-Japonês (NC),3204013800,Integral,Cidade Universitária,16,0
2010,1,Letras: Português-Latim (NC),3204014100,Integral,Cidade Universitária,25,2
2010,1,Letras: Português-Literaturas (NC),3204014400,Integral,Cidade Universitária,76,2
2010,1,Letras: Português-Russo (NC),3204014700,Integral,Cidade Universitária,10,2
2010,1,Lic em Letras: Português-Alemão,3304030800,Integral,Praia Vermelha,0,2
2010,1,Lic em Letras: Português-Espanhol,3304030500,Integral,Praia Vermelha,0,9
2010,1,Lic em Letras: Português-Francês,3304030600,Integral,Praia Vermelha,0,3
2010,1,Lic em Letras: Português-Hebraico,3304030400,Integral,Praia Vermelha,0,2
2010,1,Lic em Letras: Português-Inglês,3304030700,Integral,Praia Vermelha,1,6
2010,1,Lic em Letras: Português-Italiano,3304031100,Integral,Praia Vermelha,0,3
2010,1,Lic em Letras: Português-Japonês,3304031200,Integral,Praia Vermelha,0,2
2010,1,Lic em Letras: Portugues-Latim,3304030200,Integral,Praia Vermelha,0,2
2010,1,Lic em Letras: Português-Lit. de Língua Port.,3304030100,Integral,Cidade Universitária,1,0
2010,1,Lic em Letras: Português-Lit. de Língua Port.,3304030100,Integral,Praia Vermelha,0,8
2010,1,Lic em Letras: Português-Russo,3304030900,Integral,Praia Vermelha,0,1
2010,1,Lic em Química - Hab: Bacharelado em Química,3104010201,Noite,Cidade Universitária,6,5
2010,1,Licenciatura em Ciências Biológicas,3519010200,Integral,Cidade Universitária,4,6
2010,1,Licenciatura em Ciências Biológicas,3519010200,Noite,Cidade Universitária,84,6
2010,1,Licenciatura em Ciências Biológicas - EAD,3519010800,Não se aplica,Angra dos Reis - EAD,43,2
2010,1,Licenciatura em Ciências Biológicas - EAD,3519010800,Não se aplica,Campo Grande - EAD,44,15
2010,1,Licenciatura em Ciências Biológicas - EAD,3519010800,Não se aplica,Duque de Caxias - EAD,45,17
2010,1,Licenciatura em Ciências Biológicas - EAD,3519010800,Não se aplica,Nova Iguaçu - EAD,48,10
2010,1,Licenciatura em Ciências Biológicas - EAD,3519010800,Não se aplica,Piraí - EAD,43,9
2010,1,Licenciatura em Ciências Biológicas - EAD,3519010800,Não se aplica,Três Rios - EAD,54,10
2010,1,Licenciatura em Ciências Biológicas - EAD,3519010800,Não se aplica,Volta Redonda - EAD,48,6
2010,1,Licenciatura em Ciências Biológicas - M,3803010100,Noite,Campus UFRJ - Macaé,31,12
2010,1,Licenciatura em Ciências Sociais,3301040000,Noite,LARGO SÃO FRANCISCO,60,5
2010,1,Licenciatura em Ciências Sociais,3304040000,Integral,Praia Vermelha,1,6
2010,1,Licenciatura em Dança,3518040000,Noite,Cidade Universitária,18,0
2010,1,Licenciatura em Ed Artística - Artes Plast,3202070200,Integral,Cidade Universitária,27,6
2010,1,Licenciatura em Ed Artística - Desenho,3202070100,Integral,Cidade Universitária,19,22
2010,1,Licenciatura em Educação Física,3518010200,Integral,Cidade Universitária,110,40
2010,1,Licenciatura em Enfermagem,3304070000,Integral,Praia Vermelha,0,42
2010,1,Licenciatura em Filosofia,3301020300,Integral,Instituto de Filosofia e Ciências Sociais,7,0
2010,1,Licenciatura em Filosofia,3304050000,Integral,Praia Vermelha,0,3
2010,1,Licenciatura em Física,3103010200,Integral,Cidade Universitária,2,1
2010,1,Licenciatura em Física,3103010200,Noite,Cidade Universitária,45,28
2010,1,Licenciatura em Física - EAD,3103010400,Não se aplica,Angra dos Reis - EAD,24,0
2010,1,Licenciatura em Física - EAD,3103010400,Não se aplica,Campo Grande - EAD,35,12
2010,1,Licenciatura em Física - EAD,3103010400,Não se aplica,Duque de Caxias - EAD,42,10
2010,1,Licenciatura em Física - EAD,3103010400,Não se aplica,Itaperuna - EAD,20,3
2010,1,Licenciatura em Física - EAD,3103010400,Não se aplica,Macaé - EAD,32,2
2010,1,Licenciatura em Física - EAD,3103010400,Não se aplica,Nova Iguaçu - EAD,38,9
2010,1,Licenciatura em Física - EAD,3103010400,Não se aplica,Paracambi - EAD,27,4
2010,1,Licenciatura em Física - EAD,3103010400,Não se aplica,Três Rios - EAD,15,0
2010,1,Licenciatura em Física - EAD,3103010400,Não se aplica,Volta Redonda - EAD,38,11
2010,1,Licenciatura em Geografia,3105010200,Integral,Cidade Universitária,0,1
2010,1,Licenciatura em Geografia,3105010200,Noite,Cidade Universitária,1,2
2010,1,Licenciatura em História,3304060000,Integral,Praia Vermelha,2,1
2010,1,Licenciatura em Letras: Português-Alemão,3204011600,Integral,Cidade Universitária,1,0
2010,1,Licenciatura em Letras: Português-Literaturas,3204014600,Integral,Cidade Universitária,1,0
2010,1,Licenciatura em Letras: Português-Literaturas,3204014600,Noite,Cidade Universitária,32,1
2010,1,Licenciatura em Matemática,3101010200,Integral,Cidade Universitária,4,2
2010,1,Licenciatura em Matemática,3101010200,Noite,Cidade Universitária,54,21
2010,1,Licenciatura em Música,3203019900,Integral,Escola de Música,34,9
2010,1,Licenciatura em Psicologia,3302010300,Integral,Praia Vermelha,0,13
2010,1,Licenciatura em Química,3104010200,Noite,Cidade Universitária,39,36
2010,1,Licenciatura em Química - EAD,3104010300,Não se aplica,Angra dos Reis - EAD,15,3
2010,1,Licenciatura em Química - EAD,3104010300,Não se aplica,São Gonçalo - EAD,27,2
2010,1,Licenciatura em Química - M,3803020000,Noite,Campus UFRJ - Macaé,25,4
2010,1,Matemática,3101010100,Integral,Cidade Universitária,27,27
2010,1,Matemática (Básico),3101010000,Integral,Cidade Universitária,1,0
2010,1,Matemática Aplicada,3101050000,Integral,Cidade Universitária,22,9
2010,1,Medicina,3501010000,Integral,Cidade Universitária,99,4
2010,1,Medicina - M,3803050000,Integral,Campus UFRJ - Macaé,30,0
2010,1,Meteorologia,3105040000,Integral,Cidade Universitária,40,17
2010,1,Música - Bandolim,3203012500,Integral,Escola de Música,2,0
2010,1,Música - Canto,3203010300,Integral,Escola de Música,8,0
2010,1,Música - Composição,3203011300,Integral,Escola de Música,7,2
2010,1,Música - Contrabaixo,3203010900,Integral,Escola de Música,3,0
2010,1,Música - Fagote,3203011700,Integral,Escola de Música,1,0
2010,1,Música - Flauta,3203010600,Integral,Escola de Música,1,0
2010,1,Música - Órgão,3203011200,Integral,Escola de Música,0,1
2010,1,Música - Percussão,3203011900,Integral,Escola de Música,1,0
2010,1,Música - Piano,3203010100,Integral,Escola de Música,6,1
2010,1,Música - Regência,3203011500,Integral,Escola de Música,0,3
2010,1,Música - Regência de Banda,3203012600,Integral,Escola de Música,2,0
2010,1,Música - Regência Orquestral,3203012400,Integral,Escola de Música,2,0
2010,1,Música - Saxofone,3203012100,Integral,Escola de Música,1,1
2010,1,Música - Trombone,3203010800,Integral,Escola de Música,1,0
2010,1,Música - Trompa,3203010700,Integral,Escola de Música,2,0
2010,1,Música - Trompete,3203010500,Integral,Escola de Música,5,1
2010,1,Música - Tuba,3203012000,Integral,Escola de Música,1,0
2010,1,Música - Violão,3203011800,Integral,Escola de Música,8,0
2010,1,Música - Violino,3203010200,Integral,Escola de Música,3,0
2010,1,Música - Violoncelo,3203011000,Integral,Escola de Música,1,0
2010,1,Nanotecnologia,7301010000,Integral,Cidade Universitária,30,0
2010,1,Nanotecnologia - X,3903020000,Integral,Polo de Xerém,16,0
2010,1,Nutrição,3507010000,Integral,Cidade Universitária,50,14
2010,1,Nutrição - M,3803060000,Integral,Campus UFRJ - Macaé,20,0
2010,1,Odontologia,3502010000,Integral,Cidade Universitária,42,6
2010,1,Pedagogia,3304080000,Manhã,Praia Vermelha,52,8
2010,1,Pedagogia,3304080000,Noite,Praia Vermelha,2,5
2010,1,Pedagogia,3304080000,Tarde,Praia Vermelha,53,5
2010,1,Pedagogia - Hab. Mag Disc Pedag Curso Normal,3304011000,Tarde,Praia Vermelha,0,1
2010,1,Pedagogia - Hab. Mag Educação Infantil,3304010900,Tarde,Praia Vermelha,0,1
2010,1,Pedagogia - Hab. Mag Sér Inic Ens Fund,3304010800,Tarde,Praia Vermelha,0,1
2010,1,Pintura,3202020000,Integral,Cidade Universitária,27,6
2010,1,Química - Atribuições Tecnológicas,3104010100,Integral,Cidade Universitária,53,20
2010,1,Química Industrial,3602010200,Integral,Cidade Universitária,23,6
2010,1,Relações Internacionais,7201010000,Noite,Cidade Universitária,60,4
2010,1,Saúde Coletiva,3522010000,Integral,Cidade Universitária,34,0
2010,1,Serviço Social,3306010000,Integral,Praia Vermelha,43,8
2010,1,Serviço Social,3306010000,Noite,Praia Vermelha,52,10
2010,1,Teoria da Dança,3518030000,Noite,Cidade Universitária,5,0
2010,1,Terapia Ocupacional,3501040000,Integral,Cidade Universitária,30,3
2010,2,Administração,3407010000,Tarde e Noite,Praia Vermelha,95,33
2010,2,Arquitetura e Urbanismo,3201010000,Integral,Cidade Universitária,149,49
2010,2,Artes Cênicas - Cenografia,3202050200,Integral,Cidade Universitária,11,5
2010,2,Artes Cênicas - Direção Teatral,3303020000,Noite,Praia Vermelha,1,2
2010,2,Artes Cênicas - Indumentária,3202050100,Integral,Cidade Universitária,11,11
2010,2,Astronomia,3108010100,Integral,Observatório do Valongo,0,6
2010,2,Bac em Letras: Português-Alemão,3204010800,Integral,Cidade Universitária,0,9
2010,2,Bac em Letras: Português-Árabe,3204011000,Integral,Cidade Universitária,0,2
2010,2,Bac em Letras: Português-Espanhol,3204010500,Integral,Cidade Universitária,1,8
2010,2,Bac em Letras: Português-Francês,3204010600,Integral,Cidade Universitária,0,16
2010,2,Bac em Letras: Português-Grego,3204010300,Integral,Cidade Universitária,0,3
2010,2,Bac em Letras: Português-Hebraico,3204010400,Integral,Cidade Universitária,0,2
2010,2,Bac em Letras: Português-Inglês,3204010700,Integral,Cidade Universitária,0,19
2010,2,Bac em Letras: Português-Italiano,3204011100,Integral,Cidade Universitária,2,7
2010,2,Bac em Letras: Português-Japonês,3204011200,Integral,Cidade Universitária,0,5
2010,2,Bac em Letras: Português-Latim,3204010200,Integral,Cidade Universitária,0,10
2010,2,Bac em Letras: Português-Lit. de Língua Port.,3204010100,Integral,Cidade Universitária,2,19
2010,2,Bac em Letras: Português-Russo,3204010900,Integral,Cidade Universitária,2,3
2010,2,Bach em Ciências Matemáticas e da Terra,3171010000,Integral,Cidade Universitária,43,12
2010,2,Bacharelado em Ciência da Computação,3101070000,Integral,Cidade Universitária,60,33
2010,2,Bacharelado em Psicologia,3302010100,Integral,Praia Vermelha,86,26
2010,2,Biblioteconomia e Gestão de Unid Informação,3407030000,Noite,Cidade Universitária,49,0
2010,2,Biblioteconomia e Gestão de Unid Informação,3407030000,Tarde,Praia Vermelha,1,2
2010,2,Biblioteconomia Gestão Unid Inform - Cid Univ,3407030100,Noite,Cidade Universitária,1,2
2010,2,Ciênc Contábeis - Ênf Contab Financeira,3407020002,Noite,Praia Vermelha,0,1
2010,2,Ciências Atuariais,3101060100,Integral,Cidade Universitária,4,2
2010,2,Ciências Atuariais / Estatística (Básico),3101060000,Integral,Cidade Universitária,0,9
2010,2,Ciências Biológicas (Básico),3519010000,Integral,Cidade Universitária,63,18
2010,2,Ciências Biológicas - Biologia Marinha,3519010300,Integral,Cidade Universitária,2,4
2010,2,Ciências Biológicas - Biologia Vegetal,3519010700,Integral,Cidade Universitária,0,2
2010,2,Ciências Biológicas - Ecologia,3519010400,Integral,Cidade Universitária,2,2
2010,2,Ciências Biológicas - Genética,3519010500,Integral,Cidade Universitária,1,1
2010,2,Ciências Biológicas - Modalidade Médica,3505010000,Integral,Cidade Universitária,42,10
2010,2,Ciências Biológicas - Zoologia,3519010600,Integral,Cidade Universitária,1,0
2010,2,Ciências Biológicas: Biofísica,3505020000,Integral,Cidade Universitária,0,11
2010,2,Ciências Biológicas: Biofísica,3505020000,Integral,Polo de Xerém,0,2
2010,2,Ciências Biológicas: Biofísica - X,3903010000,Integral,Polo de Xerém,29,6
2010,2,Ciências Biológicas: Biotecnologia - X,3903030000,Integral,Polo de Xerém,40,3
2010,2,Ciências Biológicas: Microbiol e Imunologia,3506020000,Integral,Cidade Universitária,1,5
2010,2,Ciências Contábeis,3407020000,Noite,Praia Vermelha,86,31
2010,2,Ciências Contábeis - Cid Univ,3407020100,Noite,Cidade Universitária,56,0
2010,2,Ciências Econômicas,3406010000,Integral,Praia Vermelha,103,22
2010,2,Ciências Sociais,3301010100,Integral,LARGO SÃO FRANCISCO,63,39
2010,2,Composição de Interior,3202060000,Integral,Cidade Universitária,18,8
2010,2,Composição Paisagística,3202040000,Integral,Cidade Universitária,10,5
2010,2,Comunicação Social (Básico),3303010000,Integral,Praia Vermelha,8,19
2010,2,Comunicação Social (Básico),3303010000,Noite,Praia Vermelha,43,0
2010,2,Comunicação Social (Básico),3303010000,Tarde,Praia Vermelha,79,1
2010,2,Comunicação Social - Jornalismo,3303010100,Integral,Praia Vermelha,4,8
2010,2,Comunicação Social - Produção Editorial,3303010300,Integral,Praia Vermelha,0,4
2010,2,Comunicação Social - Public e Propaganda,3303010200,Integral,Praia Vermelha,1,4
2010,2,Comunicação Social - Radialismo,3303010400,Noite,Praia Vermelha,0,7
2010,2,Comunicação Visual Design,3202100000,Integral,Cidade Universitária,40,12
2010,2,Conservação e Restauração,3202110000,Integral,Cidade Universitária,10,0
2010,2,Dança,3518020000,Noite,Cidade Universitária,12,11
2010,2,Defesa e Gestão Estratégica Internacional,7401010000,Noite,Cidade Universitária,65,2
2010,2,Desenho Industrial - Programação Visual,3202080200,Integral,Cidade Universitária,0,4
2010,2,Desenho Industrial - Projeto do Produto,3202080100,Integral,Cidade Universitária,25,12
2010,2,Direito,3401010000,Manhã,Faculdade de Direito,98,25
2010,2,Direito,3401010000,Noite,Faculdade de Direito,96,41
2010,2,Direito,3401010000,Tarde,Faculdade de Direito,78,10
2010,2,Educação Física,3518010100,Integral,Cidade Universitária,40,8
