ano,periodoOuMes,Centro,Faculdade/ Escola,curso,nivel,QTD
2013,2,Centro de Ciências da Saúde (CCS),Faculdade de Odontologia (FO),Odontologia,Graduação,36
2014,1,Centro de Ciências da Saúde (CCS),Faculdade de Odontologia (FO),Odontologia,Graduação,36
2014,2,Centro de Ciências da Saúde (CCS),Faculdade de Odontologia (FO),Odontologia,Graduação,21
2015,1,Centro de Ciências da Saúde (CCS),Faculdade de Odontologia (FO),Odontologia,Graduação,27
2015,2,Centro de Ciências da Saúde (CCS),Faculdade de Odontologia (FO),Odontologia,Graduação,29
2016,1,Centro de Ciências da Saúde (CCS),Faculdade de Odontologia (FO),Odontologia,Graduação,45
2016,2,Centro de Ciências da Saúde (CCS),Faculdade de Odontologia (FO),Odontologia,Graduação,21
2017,1,Centro de Ciências da Saúde (CCS),Faculdade de Odontologia (FO),Odontologia,Graduação,30
2017,2,Centro de Ciências da Saúde (CCS),Faculdade de Odontologia (FO),Odontologia,Graduação,23
2018,1,Centro de Ciências da Saúde (CCS),Faculdade de Odontologia (FO),Odontologia,Graduação,28
2018,2,Centro de Ciências da Saúde (CCS),Faculdade de Odontologia (FO),Odontologia,Graduação,33
2019,1,Centro de Ciências da Saúde (CCS),Faculdade de Odontologia (FO),Odontologia,Graduação,23
2019,2,Centro de Ciências da Saúde (CCS),Faculdade de Odontologia (FO),Odontologia,Graduação,32
2020,1,Centro de Ciências da Saúde (CCS),Faculdade de Odontologia (FO),Odontologia,Graduação,43
2010,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia,Graduação,3
2011,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia,Graduação,16
2011,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia,Graduação,7
2012,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia,Graduação,34
2012,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia,Graduação,28
2013,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia,Graduação,37
2013,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia,Graduação,20
2014,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia,Graduação,39
2014,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia,Graduação,36
2015,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia,Graduação,75
2015,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia,Graduação,23
2016,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia,Graduação,38
2016,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia,Graduação,25
2017,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia,Graduação,37
2017,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia,Graduação,20
2018,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia,Graduação,39
2018,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia,Graduação,11
2019,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia,Graduação,51
2019,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia,Graduação,11
2020,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia,Graduação,7
1976,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Adm. Escolar de 1 e 2 Gr.,Graduação,1
1981,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Adm. Escolar de 1 e 2 Gr.,Graduação,1
1982,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Adm. Escolar de 1 e 2 Gr.,Graduação,1
1982,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Adm. Escolar de 1 e 2 Gr.,Graduação,1
1983,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Adm. Escolar de 1 e 2 Gr.,Graduação,2
1983,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Adm. Escolar de 1 e 2 Gr.,Graduação,1
1984,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Adm. Escolar de 1 e 2 Gr.,Graduação,6
1984,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Adm. Escolar de 1 e 2 Gr.,Graduação,1
1987,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Adm. Escolar de 1 e 2 Gr.,Graduação,1
1990,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Adm. Escolar de 1 e 2 Gr.,Graduação,1
1991,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Adm. Escolar de 1 e 2 Gr.,Graduação,4
1992,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Adm. Escolar de 1 e 2 Gr.,Graduação,1
1992,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Adm. Escolar de 1 e 2 Gr.,Graduação,1
1994,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Adm. Escolar de 1 e 2 Gr.,Graduação,3
1995,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Adm. Escolar de 1 e 2 Gr.,Graduação,1
1999,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Disc Pedag Curso Normal,Graduação,1
2001,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Disc Pedag Curso Normal,Graduação,1
2002,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Disc Pedag Curso Normal,Graduação,1
2003,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Disc Pedag Curso Normal,Graduação,4
2004,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Disc Pedag Curso Normal,Graduação,4
2004,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Disc Pedag Curso Normal,Graduação,3
2005,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Disc Pedag Curso Normal,Graduação,8
2005,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Disc Pedag Curso Normal,Graduação,6
2006,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Disc Pedag Curso Normal,Graduação,8
2006,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Disc Pedag Curso Normal,Graduação,5
2007,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Disc Pedag Curso Normal,Graduação,4
2007,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Disc Pedag Curso Normal,Graduação,1
2008,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Disc Pedag Curso Normal,Graduação,1
2009,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Disc Pedag Curso Normal,Graduação,3
2011,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Disc Pedag Curso Normal,Graduação,2
2012,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Disc Pedag Curso Normal,Graduação,1
2012,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Disc Pedag Curso Normal,Graduação,1
2014,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Disc Pedag Curso Normal,Graduação,1
2014,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Disc Pedag Curso Normal,Graduação,1
2016,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Disc Pedag Curso Normal,Graduação,1
2017,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Disc Pedag Curso Normal,Graduação,1
2002,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Educação Infantil,Graduação,1
2003,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Educação Infantil,Graduação,10
2004,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Educação Infantil,Graduação,5
2004,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Educação Infantil,Graduação,7
2005,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Educação Infantil,Graduação,10
2005,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Educação Infantil,Graduação,9
2006,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Educação Infantil,Graduação,8
2006,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Educação Infantil,Graduação,8
2007,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Educação Infantil,Graduação,5
2007,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Educação Infantil,Graduação,6
2008,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Educação Infantil,Graduação,15
2008,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Educação Infantil,Graduação,5
2009,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Educação Infantil,Graduação,9
2009,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Educação Infantil,Graduação,4
2010,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Educação Infantil,Graduação,9
2010,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Educação Infantil,Graduação,1
2011,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Educação Infantil,Graduação,1
2012,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Educação Infantil,Graduação,2
2013,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Educação Infantil,Graduação,2
2014,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Educação Infantil,Graduação,1
2003,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Sér Inic Ens Fund,Graduação,2
2003,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Sér Inic Ens Fund,Graduação,3
2004,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Sér Inic Ens Fund,Graduação,1
2004,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Sér Inic Ens Fund,Graduação,11
2005,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Sér Inic Ens Fund,Graduação,17
2005,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Sér Inic Ens Fund,Graduação,5
2006,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Sér Inic Ens Fund,Graduação,24
2006,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Sér Inic Ens Fund,Graduação,19
2007,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Sér Inic Ens Fund,Graduação,13
2007,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Sér Inic Ens Fund,Graduação,17
2008,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Sér Inic Ens Fund,Graduação,16
2008,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Sér Inic Ens Fund,Graduação,22
2009,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Sér Inic Ens Fund,Graduação,19
2009,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Sér Inic Ens Fund,Graduação,21
2010,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Sér Inic Ens Fund,Graduação,19
2010,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Sér Inic Ens Fund,Graduação,4
2011,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Sér Inic Ens Fund,Graduação,5
2011,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Sér Inic Ens Fund,Graduação,1
2012,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Sér Inic Ens Fund,Graduação,3
2013,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Sér Inic Ens Fund,Graduação,1
2014,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag Sér Inic Ens Fund,Graduação,2
1996,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag. da Educação Pré-Escolar,Graduação,1
1996,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag. da Educação Pré-Escolar,Graduação,9
1997,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag. da Educação Pré-Escolar,Graduação,11
1997,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag. da Educação Pré-Escolar,Graduação,5
1998,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag. da Educação Pré-Escolar,Graduação,17
1998,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag. da Educação Pré-Escolar,Graduação,6
1999,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag. da Educação Pré-Escolar,Graduação,8
1999,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag. da Educação Pré-Escolar,Graduação,4
2000,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag. da Educação Pré-Escolar,Graduação,6
2000,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag. da Educação Pré-Escolar,Graduação,3
2001,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag. da Educação Pré-Escolar,Graduação,22
2001,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag. da Educação Pré-Escolar,Graduação,10
2002,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag. da Educação Pré-Escolar,Graduação,9
2002,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag. da Educação Pré-Escolar,Graduação,15
2003,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag. da Educação Pré-Escolar,Graduação,7
2003,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag. da Educação Pré-Escolar,Graduação,14
2004,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag. da Educação Pré-Escolar,Graduação,12
2009,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag. da Educação Pré-Escolar,Graduação,1
1981,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag. das Mat. Pedag. do 2 Gr,Graduação,1
1996,1,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag. das Mat. Pedag. do 2 Gr,Graduação,2
1996,2,Centro de Filosofia e Ciências Humanas (CFCH),Faculdade de Educação (FE),Pedagogia - Hab. Mag. das Mat. Pedag. do 2 Gr,Graduação,6
